Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
466	-1.44	0.	-0.98409	7.2429e-005
467	-1.44	0.	-0.88568	1.7251e-004
468	-1.44	0.	-0.78727	2.6436e-004
469	-1.44	0.	-0.68886	3.9274e-004
470	-1.44	0.	-0.59045	4.9874e-004
471	-1.44	0.	-0.49205	6.6756e-004
472	-1.44	0.	-0.39364	8.14e-004
473	-1.44	0.	-0.29523	9.1421e-004
474	-1.44	0.	-0.19682	1.0209e-003
475	-1.44	0.	-9.8409e-002	1.1113e-003
481	0.1	0.	0.	0.10234
482	0.2	0.	0.	3.3627e-002
483	0.3	0.	0.	1.2594e-002
484	0.4	0.	0.	7.0759e-003
485	0.5	0.	0.	3.7393e-003
486	0.6	0.	0.	2.5617e-003
487	0.7	0.	0.	2.1042e-003
488	0.8	0.	0.	1.3896e-003
489	0.9	0.	0.	1.1808e-003
490	-1.34	0.	0.	1.1631e-003
491	-1.24	0.	0.	1.4419e-003
492	-1.14	0.	0.	1.8564e-003
493	-1.04	0.	0.	2.6853e-003
494	-0.94	0.	0.	3.6746e-003
495	-0.84	0.	0.	6.4414e-003
496	-0.74	0.	0.	1.1552e-002
497	-0.64	0.	0.	2.9051e-002
498	-0.54	0.	0.	0.11306
595	0.	0.	0.	0.39704
596	-0.44	0.	0.	0.36942
601	1.	0.	-1.0825	3.2355e-005
602	1.	0.	0.	1.1399e-003
603	-1.44	0.	-1.0825	3.11e-005
604	-1.44	0.	0.	1.1152e-003
784	0.14521	0.	-0.55521	2.8054e-005
785	-0.59172	0.	-0.57968	-7.3024e-005
786	-0.50856	0.	-0.36347	1.4895e-005
787	8.2117e-002	0.	-0.35417	7.1593e-004
788	-0.18973	0.	-0.44889	-4.8221e-003
789	-1.0307	0.	-0.49963	9.469e-004
790	0.59573	0.	-0.48937	9.0885e-004
791	-0.26164	0.	-0.78995	-7.2886e-004
792	-0.24598	0.	-0.27	-1.7984e-002
793	4.8382e-002	0.	-0.18968	1.0977e-002
794	-0.47604	0.	-0.2075	5.5296e-003
795	-0.76208	0.	-0.41028	2.2372e-003
796	0.33883	0.	-0.40584	2.1822e-003
797	0.49894	0.	-0.80148	2.2721e-004
798	-0.93859	0.	-0.77709	2.9125e-004
799	-0.37544	0.	-0.52297	-2.3712e-003
800	-8.617e-002	0.	-0.28951	-1.1175e-002
801	8.1279e-002	0.	-0.74453	-3.5899e-004
802	-1.9409e-002	0.	-0.65595	-1.046e-003
803	-0.55557	0.	-0.91152	-9.268e-005
804	-1.279	0.	-0.73882	3.5438e-004
805	0.67611	0.	-0.76832	2.7638e-004
806	0.22992	0.	-0.37301	2.3628e-003
807	-0.57139	0.	-0.27509	5.5661e-003
808	0.61472	0.	-0.32538	1.7645e-003
809	-1.0613	0.	-0.17644	2.372e-003
810	-0.303	0.	-0.34467	-8.8523e-003
811	-0.32267	0.	-0.24917	-1.7176e-002
812	-0.16999	0.	-0.145	-5.7172e-002
813	-0.36326	0.	-0.7075	-9.8597e-004
814	3.9676e-002	0.	-0.54486	-9.3776e-004
815	-0.35668	0.	-0.19192	-2.0845e-002
816	-0.23881	0.	-0.66743	-1.4528e-003
817	-0.85655	0.	-0.33542	2.4254e-003
818	0.38789	0.	-0.11813	6.6085e-003
819	-0.85504	0.	-0.64849	5.6815e-004
820	0.35834	0.	-0.54818	9.4035e-004
821	0.85688	0.	-0.53758	6.2154e-004
822	0.36631	0.	-0.69817	3.373e-004
823	-3.1664e-002	0.	-0.17158	-9.7782e-003
824	-1.3115	0.	-0.42577	8.1427e-004
825	-0.6525	0.	-0.83065	-1.9693e-006
826	-3.6503e-002	0.	-0.42036	-3.2638e-003
827	-0.39436	0.	-0.12805	-2.1712e-002
828	1.4125e-003	0.	-0.95007	-1.4969e-004
829	0.23306	0.	-0.92851	5.5749e-006
830	0.79351	0.	-0.28143	1.1842e-003
831	-0.45712	0.	-0.15006	1.6323e-002
832	1.6336e-002	0.	-0.12263	3.5441e-002
833	-0.74026	0.	-0.29387	4.0885e-003
834	-8.8068e-002	0.	-0.56939	-2.0004e-003
835	0.20143	0.	-0.1795	1.3491e-002
836	-0.40003	0.	-0.36245	-3.6185e-003
837	-1.201	0.	-0.90175	1.4472e-004
838	-0.39944	0.	-0.86602	-4.2818e-004
839	-0.21497	0.	-0.36375	-8.5847e-003
840	-0.50788	0.	-0.76908	-3.426e-004
841	-0.13239	0.	-0.21592	-2.5864e-002
842	0.8608	0.	-0.83765	2.1215e-004
843	0.1236	0.	-0.45055	5.2776e-004
844	-0.54813	0.	-0.4575	3.1542e-005
