Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
957	-0.1576	-0.22244	0.	5.9768e-005
958	-0.12525	8.439e-002	0.	-2.0764e-003
959	-0.16238	0.14008	0.	-4.5885e-004
960	-0.15654	0.36636	0.	1.4302e-004
961	-0.1554	-0.15457	0.	1.5801e-004
962	-8.775e-002	0.11196	0.	-6.0386e-003
963	-8.6948e-002	-0.12078	0.	1.2695e-003
964	-6.9e-002	1.6646e-002	0.	-6.8816e-004
965	-0.10914	0.36248	0.	5.0295e-004
966	-0.10904	-0.15477	0.	5.0436e-004
967	-0.16589	8.9335e-002	0.	-4.3616e-004
968	-3.8792e-002	0.3265	0.	2.6581e-003
969	-4.2083e-002	-0.13909	0.	1.6733e-003
970	-6.5816e-002	0.36876	0.	8.4147e-004
971	-6.5921e-002	-0.15785	0.	8.6182e-004
972	-0.16275	5.5999e-002	0.	-4.1463e-004
973	-7.3864e-002	-2.6556e-002	0.	5.4617e-003
974	-0.13044	0.21732	0.	3.242e-004
975	-0.16124	-7.2709e-002	0.	2.9095e-004
976	-0.1599	0.43162	0.	5.3531e-005
977	-5.6542e-002	0.33178	0.	1.9952e-003
978	-0.11595	-0.23376	0.	1.5513e-004
979	-0.15979	-4.7476e-002	0.	2.9035e-004
980	-2.4049e-002	0.35872	0.	1.4148e-003
981	-9.5943e-002	-2.9524e-002	0.	2.5026e-003
982	-0.12372	0.14752	0.	-1.8596e-003
983	-0.16339	0.17548	0.	-2.2676e-004
984	-2.5781e-002	-0.23001	0.	3.3217e-004
985	-2.3522e-002	0.43946	0.	3.3424e-004
986	-6.9e-002	6.1387e-002	0.	-7.8923e-003
987	-0.1226	0.23624	0.	8.6056e-004
988	-8.775e-002	5.0518e-002	0.	-4.0888e-003
989	-0.12183	0.44511	0.	1.3176e-004
990	-8.775e-002	7.2393e-002	0.	-5.1813e-003
991	-5.025e-002	9.4131e-002	0.	-1.5732e-002
992	-1.367e-002	-7.2008e-002	0.	9.7979e-003
993	-0.15092	0.32811	0.	2.8855e-004
994	-7.8816e-002	0.43071	0.	2.5066e-004
995	-1.8074e-002	0.40146	0.	5.9227e-004
996	-1.8242e-002	-0.19234	0.	5.6483e-004
997	-5.1589e-002	0.18369	0.	-4.4131e-003
998	-0.12131	-7.0015e-002	0.	1.1289e-003
999	-0.12406	0.27853	0.	1.0598e-003
1000	-0.16245	0.22476	0.	1.2218e-004
1001	-0.16275	-1.7439e-002	0.	1.577e-004
1002	-0.12525	-2.561e-003	0.	4.5615e-004
1003	-0.14253	0.289	0.	5.7987e-004
1004	-0.12525	0.1257	0.	-2.0429e-003
1005	-0.16275	0.10613	0.	-5.3677e-004
1006	-1.8926e-002	-0.10978	0.	3.6489e-003
1007	-0.10506	0.29124	0.	1.5449e-003
1008	-7.0742e-002	0.26993	0.	4.8174e-003
1009	-0.14352	-0.17292	0.	1.7629e-004
1010	-0.16226	0.29593	0.	2.2269e-004
1011	-0.16275	1.9029e-002	0.	-1.0777e-004
1012	-5.025e-002	2.5823e-002	0.	-5.1851e-003
1013	-0.15297	-0.10224	0.	3.1877e-004
1014	-1.7083e-002	-4.519e-002	0.	2.0317e-002
